,subject,parameter,value,ID
0,1,$\theta$,-0.545659065246582,00390
1,2,$\theta$,-0.5966770052909851,00513
2,3,$\theta$,0.2638918161392212,01101
3,4,$\theta$,-0.36825451254844666,01102
4,5,$\theta$,-0.326213002204895,01104
5,6,$\theta$,-0.3772614002227783,01118
6,7,$\theta$,-0.43523532152175903,01129
7,8,$\theta$,-1.3070354461669922,01261
8,9,$\theta$,-0.18484675884246826,01268
9,10,$\theta$,-0.6443875432014465,01271
10,11,$\theta$,-0.28022199869155884,01272
11,12,$\theta$,-0.1111251637339592,01281
12,13,$\theta$,-0.659883439540863,01293
13,14,$\theta$,-0.36360102891921997,01323
14,15,$\theta$,-0.42336052656173706,01332
15,16,$\theta$,-0.5674468278884888,01334
16,17,$\theta$,-0.3451222777366638,01335
17,18,$\theta$,0.11685477197170258,01344
18,19,$\theta$,-0.6737527847290039,01351
19,20,$\theta$,-0.6302571892738342,01354
20,21,$\theta$,-0.2417306900024414,01355
21,22,$\theta$,-0.11742827296257019,01356
22,23,$\theta$,-0.6969023942947388,01357
23,24,$\theta$,-0.4785407781600952,01358
24,25,$\theta$,-0.37989968061447144,01362
25,26,$\theta$,-0.36459410190582275,01379
26,27,$\theta$,-0.5917797684669495,01390
27,28,$\theta$,-1.24985933303833,01443
28,29,$\theta$,-0.13133905827999115,01449
29,30,$\theta$,-0.2943078875541687,01456
30,31,$\theta$,-0.8694859743118286,01457
31,32,$\theta$,-0.6305527687072754,01460
32,33,$\theta$,-0.5242249369621277,01510
33,34,$\theta$,-0.949036717414856,01549
34,35,$\theta$,-0.08536496758460999,01559
35,36,$\theta$,-0.2245277762413025,01560
36,37,$\theta$,-0.5330150127410889,01614
37,38,$\theta$,-0.4091024398803711,01619
38,39,$\theta$,-0.6498650908470154,01622
39,40,$\theta$,-0.43119168281555176,01630
40,41,$\theta$,-1.0845965147018433,01646
41,42,$\theta$,-0.7488827705383301,01647
42,43,$\theta$,-0.5273723006248474,01725
43,44,$\theta$,-0.7868152856826782,01840
44,45,$\theta$,-0.4018503427505493,01861
45,1,$\theta$,-0.4983978569507599,00390
46,2,$\theta$,-0.43001487851142883,00513
47,3,$\theta$,0.2717601954936981,01101
48,4,$\theta$,-0.6129579544067383,01102
49,5,$\theta$,-0.009314559400081635,01104
50,6,$\theta$,-0.5164892077445984,01118
51,7,$\theta$,-0.5280359387397766,01129
52,8,$\theta$,-1.3690760135650635,01261
53,9,$\theta$,0.18637919425964355,01268
54,10,$\theta$,-1.1038482189178467,01271
55,11,$\theta$,-0.25906017422676086,01272
56,12,$\theta$,0.030416488647460938,01281
57,13,$\theta$,-0.6275845766067505,01293
58,14,$\theta$,-0.3536042869091034,01323
59,15,$\theta$,-0.3833358883857727,01332
60,16,$\theta$,-0.5734049081802368,01334
61,17,$\theta$,-1.0640027523040771,01335
62,18,$\theta$,0.19455035030841827,01344
63,19,$\theta$,-0.7824040651321411,01351
64,20,$\theta$,-0.6326665878295898,01354
65,21,$\theta$,-0.5863193869590759,01355
66,22,$\theta$,-0.08129611611366272,01356
67,23,$\theta$,-0.28060150146484375,01357
68,24,$\theta$,-0.5697654485702515,01358
69,25,$\theta$,-0.2593095302581787,01362
70,26,$\theta$,-0.26484012603759766,01379
71,27,$\theta$,-0.5813795924186707,01390
72,28,$\theta$,-0.7269144058227539,01443
73,29,$\theta$,-0.08131301403045654,01449
74,30,$\theta$,-0.3360045850276947,01456
75,31,$\theta$,-0.944130539894104,01457
76,32,$\theta$,-0.9777793884277344,01460
77,33,$\theta$,-1.0400863885879517,01510
78,34,$\theta$,-0.5577857494354248,01549
79,35,$\theta$,0.019477233290672302,01559
80,36,$\theta$,-0.06670732796192169,01560
81,37,$\theta$,-0.9129608273506165,01614
82,38,$\theta$,-0.5084333419799805,01619
83,39,$\theta$,-0.4305593967437744,01622
84,40,$\theta$,-0.4817221164703369,01630
85,41,$\theta$,-0.5369150638580322,01646
86,42,$\theta$,-1.4054577350616455,01647
87,43,$\theta$,-0.5320449471473694,01725
88,44,$\theta$,-0.9280378818511963,01840
89,45,$\theta$,-0.2893693447113037,01861
90,1,$\theta$,-1.0550612211227417,00390
91,2,$\theta$,-0.4314613938331604,00513
92,3,$\theta$,0.12093733996152878,01101
93,4,$\theta$,-0.5314030647277832,01102
94,5,$\theta$,-0.15953429043293,01104
95,6,$\theta$,-0.38071101903915405,01118
96,7,$\theta$,-0.564863383769989,01129
97,8,$\theta$,-1.3238205909729004,01261
98,9,$\theta$,-0.11011144518852234,01268
99,10,$\theta$,-1.244445562362671,01271
100,11,$\theta$,0.13543331623077393,01272
101,12,$\theta$,-0.19200125336647034,01281
102,13,$\theta$,-0.35760360956192017,01293
103,14,$\theta$,-0.24189579486846924,01323
104,15,$\theta$,-0.5799212455749512,01332
105,16,$\theta$,-0.5386292934417725,01334
106,17,$\theta$,-0.6501025557518005,01335
107,18,$\theta$,0.034341856837272644,01344
108,19,$\theta$,-0.6679876446723938,01351
109,20,$\theta$,-0.707010805606842,01354
110,21,$\theta$,-0.4032033383846283,01355
111,22,$\theta$,-0.5542753338813782,01356
112,23,$\theta$,-0.6273156404495239,01357
113,24,$\theta$,-0.5414787530899048,01358
114,25,$\theta$,-0.309579074382782,01362
115,26,$\theta$,-0.11594606935977936,01379
116,27,$\theta$,-0.2822335958480835,01390
117,28,$\theta$,-0.5988296866416931,01443
118,29,$\theta$,-0.44048380851745605,01449
119,30,$\theta$,-0.47265058755874634,01456
120,31,$\theta$,-0.7191585898399353,01457
121,32,$\theta$,-1.0927040576934814,01460
122,33,$\theta$,-1.0189565420150757,01510
123,34,$\theta$,-0.5164753198623657,01549
124,35,$\theta$,-0.05212840437889099,01559
125,36,$\theta$,-0.1813964694738388,01560
126,37,$\theta$,-0.9778345227241516,01614
127,38,$\theta$,-0.41537463665008545,01619
128,39,$\theta$,-0.6328802704811096,01622
129,40,$\theta$,-0.4971214532852173,01630
130,41,$\theta$,-0.48221802711486816,01646
131,42,$\theta$,-0.8546656966209412,01647
132,43,$\theta$,-0.8348733186721802,01725
133,44,$\theta$,-1.1733925342559814,01840
134,45,$\theta$,0.22043366730213165,01861
135,1,$\theta$,-0.88761967420578,00390
136,2,$\theta$,-0.4041774570941925,00513
137,3,$\theta$,0.40581461787223816,01101
138,4,$\theta$,-0.345461368560791,01102
139,5,$\theta$,0.11287712305784225,01104
140,6,$\theta$,-0.24150285124778748,01118
141,7,$\theta$,-0.46940305829048157,01129
142,8,$\theta$,-1.2682503461837769,01261
143,9,$\theta$,-0.4233684539794922,01268
144,10,$\theta$,-0.6982524991035461,01271
145,11,$\theta$,-0.2470727562904358,01272
146,12,$\theta$,-0.04263393580913544,01281
147,13,$\theta$,-0.4864262640476227,01293
148,14,$\theta$,-0.3616220951080322,01323
149,15,$\theta$,-0.4217938780784607,01332
150,16,$\theta$,-0.5505275130271912,01334
151,17,$\theta$,-0.5583898425102234,01335
152,18,$\theta$,0.30541902780532837,01344
153,19,$\theta$,-0.8434517979621887,01351
154,20,$\theta$,-0.6195979118347168,01354
155,21,$\theta$,-0.14171373844146729,01355
156,22,$\theta$,-0.48034703731536865,01356
157,23,$\theta$,-0.45180243253707886,01357
158,24,$\theta$,-0.69983971118927,01358
159,25,$\theta$,-0.07530486583709717,01362
160,26,$\theta$,-0.3507578372955322,01379
161,27,$\theta$,-0.6607218980789185,01390
162,28,$\theta$,-0.7205931544303894,01443
163,29,$\theta$,-0.42374908924102783,01449
164,30,$\theta$,-0.5750687122344971,01456
165,31,$\theta$,-0.6637589931488037,01457
166,32,$\theta$,-0.8271024823188782,01460
167,33,$\theta$,-0.6533777713775635,01510
168,34,$\theta$,-0.5609041452407837,01549
169,35,$\theta$,-0.1801716536283493,01559
170,36,$\theta$,-0.027009768411517143,01560
171,37,$\theta$,-0.6628358960151672,01614
172,38,$\theta$,-0.603882908821106,01619
173,39,$\theta$,-0.3887946605682373,01622
174,40,$\theta$,-0.6038484573364258,01630
175,41,$\theta$,-0.5559923052787781,01646
176,42,$\theta$,-0.9482504725456238,01647
177,43,$\theta$,-0.5536898374557495,01725
178,44,$\theta$,-1.3560417890548706,01840
179,45,$\theta$,-0.14849266409873962,01861
180,1,$\theta$,-0.3555532693862915,00390
181,2,$\theta$,-0.5166319608688354,00513
182,3,$\theta$,0.09786712378263474,01101
183,4,$\theta$,-0.5875307321548462,01102
184,5,$\theta$,0.08023948222398758,01104
185,6,$\theta$,-0.7947887182235718,01118
186,7,$\theta$,-1.1385729312896729,01129
187,8,$\theta$,-1.2197694778442383,01261
188,9,$\theta$,0.058265067636966705,01268
189,10,$\theta$,-0.8617700934410095,01271
190,11,$\theta$,-0.4514402151107788,01272
191,12,$\theta$,-0.12220963835716248,01281
192,13,$\theta$,-0.2752313017845154,01293
193,14,$\theta$,-0.22153492271900177,01323
194,15,$\theta$,-0.5324177145957947,01332
195,16,$\theta$,-0.3015446066856384,01334
196,17,$\theta$,-0.8075075745582581,01335
197,18,$\theta$,0.19603721797466278,01344
198,19,$\theta$,-0.8672360777854919,01351
199,20,$\theta$,-0.7333555221557617,01354
200,21,$\theta$,-0.29629382491111755,01355
201,22,$\theta$,-0.2242339849472046,01356
202,23,$\theta$,-0.151796355843544,01357
203,24,$\theta$,-0.6838567852973938,01358
204,25,$\theta$,-0.11059412360191345,01362
205,26,$\theta$,-0.29051175713539124,01379
206,27,$\theta$,-0.564978837966919,01390
207,28,$\theta$,-0.9605391025543213,01443
208,29,$\theta$,0.026252567768096924,01449
209,30,$\theta$,-0.3988000154495239,01456
210,31,$\theta$,-0.7395749688148499,01457
211,32,$\theta$,-0.8564708232879639,01460
212,33,$\theta$,-0.973892867565155,01510
213,34,$\theta$,-0.9288267493247986,01549
214,35,$\theta$,-0.0498354509472847,01559
215,36,$\theta$,-0.1192779466509819,01560
216,37,$\theta$,-0.5371285676956177,01614
217,38,$\theta$,-0.4622255861759186,01619
218,39,$\theta$,-0.424669086933136,01622
219,40,$\theta$,-0.1381618082523346,01630
220,41,$\theta$,-0.552300751209259,01646
221,42,$\theta$,-0.7744197845458984,01647
222,43,$\theta$,-0.41983985900878906,01725
223,44,$\theta$,-1.0151164531707764,01840
224,45,$\theta$,0.023166567087173462,01861
225,1,$\theta$,-0.6488983035087585,00390
226,2,$\theta$,-0.5716445446014404,00513
227,3,$\theta$,0.008254259824752808,01101
228,4,$\theta$,-0.7854027152061462,01102
229,5,$\theta$,-0.19434107840061188,01104
230,6,$\theta$,-0.45121073722839355,01118
231,7,$\theta$,-0.438953697681427,01129
232,8,$\theta$,-1.1280072927474976,01261
233,9,$\theta$,-0.20596018433570862,01268
234,10,$\theta$,-0.6299552321434021,01271
235,11,$\theta$,-0.1813160926103592,01272
236,12,$\theta$,-0.11467496305704117,01281
237,13,$\theta$,-0.5336697101593018,01293
238,14,$\theta$,-0.0475684255361557,01323
239,15,$\theta$,-0.6773064732551575,01332
240,16,$\theta$,-0.6801750063896179,01334
241,17,$\theta$,-0.6635108590126038,01335
242,18,$\theta$,0.1531079113483429,01344
243,19,$\theta$,-0.48803457617759705,01351
244,20,$\theta$,-0.7111634016036987,01354
245,21,$\theta$,-0.5024111270904541,01355
246,22,$\theta$,-0.39847010374069214,01356
247,23,$\theta$,-0.5547393560409546,01357
248,24,$\theta$,-0.7397876381874084,01358
249,25,$\theta$,-0.7534710168838501,01362
250,26,$\theta$,-0.3467511534690857,01379
251,27,$\theta$,-0.37689924240112305,01390
252,28,$\theta$,-0.8878451585769653,01443
253,29,$\theta$,-0.2079542726278305,01449
254,30,$\theta$,-0.29470646381378174,01456
255,31,$\theta$,-0.7489963173866272,01457
256,32,$\theta$,-0.6722186803817749,01460
257,33,$\theta$,-0.866710901260376,01510
258,34,$\theta$,-0.48421090841293335,01549
259,35,$\theta$,-0.20571675896644592,01559
260,36,$\theta$,-0.14768874645233154,01560
261,37,$\theta$,-0.7771669030189514,01614
262,38,$\theta$,-0.6041023135185242,01619
263,39,$\theta$,-0.48157206177711487,01622
264,40,$\theta$,-0.15802517533302307,01630
265,41,$\theta$,-0.44858819246292114,01646
266,42,$\theta$,-0.8116050958633423,01647
267,43,$\theta$,-0.5214647054672241,01725
268,44,$\theta$,-1.0373088121414185,01840
269,45,$\theta$,-0.19144146144390106,01861
270,1,$\theta$,-1.0242509841918945,00390
271,2,$\theta$,-0.7035933136940002,00513
272,3,$\theta$,0.206936776638031,01101
273,4,$\theta$,-0.6289606094360352,01102
274,5,$\theta$,-0.09969381988048553,01104
275,6,$\theta$,-0.31084418296813965,01118
276,7,$\theta$,-0.9323216676712036,01129
277,8,$\theta$,-1.1160049438476562,01261
278,9,$\theta$,-0.1520916372537613,01268
279,10,$\theta$,-0.5855504274368286,01271
280,11,$\theta$,-0.4183289408683777,01272
281,12,$\theta$,-0.24606013298034668,01281
282,13,$\theta$,-0.5292800068855286,01293
283,14,$\theta$,-0.11521556973457336,01323
284,15,$\theta$,-0.3386503756046295,01332
285,16,$\theta$,-0.25515830516815186,01334
286,17,$\theta$,-0.9248031377792358,01335
287,18,$\theta$,0.15392999351024628,01344
288,19,$\theta$,-0.7815839052200317,01351
289,20,$\theta$,-0.7492564916610718,01354
290,21,$\theta$,-0.28271207213401794,01355
291,22,$\theta$,-0.4710264205932617,01356
292,23,$\theta$,-0.6555163860321045,01357
293,24,$\theta$,-0.893351137638092,01358
294,25,$\theta$,-0.15953776240348816,01362
295,26,$\theta$,-0.34148162603378296,01379
296,27,$\theta$,-0.4951542615890503,01390
297,28,$\theta$,-0.9261640310287476,01443
298,29,$\theta$,-0.143771231174469,01449
299,30,$\theta$,-0.28407755494117737,01456
300,31,$\theta$,-0.9296744465827942,01457
301,32,$\theta$,-0.7709767818450928,01460
302,33,$\theta$,-0.7443698644638062,01510
303,34,$\theta$,-0.7107344269752502,01549
304,35,$\theta$,-0.17574827373027802,01559
305,36,$\theta$,-0.11514420062303543,01560
306,37,$\theta$,-0.8761178255081177,01614
307,38,$\theta$,-0.5406758189201355,01619
308,39,$\theta$,-0.28141430020332336,01622
309,40,$\theta$,-0.457494854927063,01630
310,41,$\theta$,-0.2872048616409302,01646
311,42,$\theta$,-1.26139497756958,01647
312,43,$\theta$,-0.6150460243225098,01725
313,44,$\theta$,-1.2738438844680786,01840
314,45,$\theta$,-0.25843188166618347,01861
315,1,$\theta$,-0.7651439905166626,00390
316,2,$\theta$,-0.5607028007507324,00513
317,3,$\theta$,-0.05711796134710312,01101
318,4,$\theta$,-1.039772629737854,01102
319,5,$\theta$,-0.08494962751865387,01104
320,6,$\theta$,-0.42208752036094666,01118
321,7,$\theta$,-0.905502438545227,01129
322,8,$\theta$,-1.4587479829788208,01261
323,9,$\theta$,-0.43584883213043213,01268
324,10,$\theta$,-0.5637054443359375,01271
325,11,$\theta$,-0.4559146761894226,01272
326,12,$\theta$,-0.1386980563402176,01281
327,13,$\theta$,-0.29907703399658203,01293
328,14,$\theta$,-0.4835660755634308,01323
329,15,$\theta$,-0.4872090816497803,01332
330,16,$\theta$,-0.12142553925514221,01334
331,17,$\theta$,-0.9428428411483765,01335
332,18,$\theta$,0.4309472143650055,01344
333,19,$\theta$,-0.8284456133842468,01351
334,20,$\theta$,-0.4993739426136017,01354
335,21,$\theta$,-0.4137331545352936,01355
336,22,$\theta$,-0.08602309226989746,01356
337,23,$\theta$,-0.42244359850883484,01357
338,24,$\theta$,-0.8489940166473389,01358
339,25,$\theta$,-0.14731284976005554,01362
340,26,$\theta$,-0.3854867219924927,01379
341,27,$\theta$,-0.4803599417209625,01390
342,28,$\theta$,-0.9641693830490112,01443
343,29,$\theta$,-0.2977949380874634,01449
344,30,$\theta$,-0.40563803911209106,01456
345,31,$\theta$,-0.6983050107955933,01457
346,32,$\theta$,-0.6367444396018982,01460
347,33,$\theta$,-0.6746829748153687,01510
348,34,$\theta$,-0.7635774612426758,01549
349,35,$\theta$,-0.20416191220283508,01559
350,36,$\theta$,0.06403492391109467,01560
351,37,$\theta$,-0.8728833794593811,01614
352,38,$\theta$,-0.5912528038024902,01619
353,39,$\theta$,-0.47648465633392334,01622
354,40,$\theta$,-0.3040695786476135,01630
355,41,$\theta$,-0.21036499738693237,01646
356,42,$\theta$,-1.0368106365203857,01647
357,43,$\theta$,-0.7458160519599915,01725
358,44,$\theta$,-1.1376737356185913,01840
359,45,$\theta$,-0.11600330471992493,01861
360,1,$\theta$,-0.6764992475509644,00390
361,2,$\theta$,-0.38624465465545654,00513
362,3,$\theta$,0.11745104193687439,01101
363,4,$\theta$,-0.8507682085037231,01102
364,5,$\theta$,0.026894472539424896,01104
365,6,$\theta$,-0.4866638481616974,01118
366,7,$\theta$,-0.5463540554046631,01129
367,8,$\theta$,-1.4237334728240967,01261
368,9,$\theta$,0.0931774452328682,01268
369,10,$\theta$,-1.2552149295806885,01271
370,11,$\theta$,-0.19542664289474487,01272
371,12,$\theta$,0.06329874694347382,01281
372,13,$\theta$,-0.8021770715713501,01293
373,14,$\theta$,-0.37292107939720154,01323
374,15,$\theta$,-0.4166300892829895,01332
375,16,$\theta$,-0.48777782917022705,01334
376,17,$\theta$,-0.770879864692688,01335
377,18,$\theta$,0.03787924349308014,01344
378,19,$\theta$,-0.7071838974952698,01351
379,20,$\theta$,-0.765274167060852,01354
380,21,$\theta$,-0.1660315841436386,01355
381,22,$\theta$,-0.14890992641448975,01356
382,23,$\theta$,-0.4050563871860504,01357
383,24,$\theta$,-0.6459130644798279,01358
384,25,$\theta$,-0.2742782235145569,01362
385,26,$\theta$,-0.36715036630630493,01379
386,27,$\theta$,-0.30715280771255493,01390
387,28,$\theta$,-1.1928117275238037,01443
388,29,$\theta$,-0.16364195942878723,01449
389,30,$\theta$,-0.6271011233329773,01456
390,31,$\theta$,-0.7968080639839172,01457
391,32,$\theta$,-1.318412184715271,01460
392,33,$\theta$,-0.9395094513893127,01510
393,34,$\theta$,-0.6436613202095032,01549
394,35,$\theta$,-0.24131129682064056,01559
395,36,$\theta$,0.14639681577682495,01560
396,37,$\theta$,-0.5993385314941406,01614
397,38,$\theta$,-0.6745621562004089,01619
398,39,$\theta$,-0.6950587034225464,01622
399,40,$\theta$,-0.4357438385486603,01630
400,41,$\theta$,-0.6124201416969299,01646
401,42,$\theta$,-0.7799437642097473,01647
402,43,$\theta$,-0.6004611849784851,01725
403,44,$\theta$,-1.1242434978485107,01840
404,45,$\theta$,-0.28922343254089355,01861
405,1,$\theta$,-0.9004343748092651,00390
406,2,$\theta$,-0.7043668031692505,00513
407,3,$\theta$,0.5220769047737122,01101
408,4,$\theta$,-0.8106286525726318,01102
409,5,$\theta$,-0.07388430833816528,01104
410,6,$\theta$,-0.24396172165870667,01118
411,7,$\theta$,-0.9030739665031433,01129
412,8,$\theta$,-0.969618022441864,01261
413,9,$\theta$,-0.012912169098854065,01268
414,10,$\theta$,-1.0356637239456177,01271
415,11,$\theta$,-0.10397177934646606,01272
416,12,$\theta$,-0.19663068652153015,01281
417,13,$\theta$,-0.5814321637153625,01293
418,14,$\theta$,-0.3589058816432953,01323
419,15,$\theta$,-0.4878236651420593,01332
420,16,$\theta$,-0.5320733785629272,01334
421,17,$\theta$,-0.8570505380630493,01335
422,18,$\theta$,0.0005099475383758545,01344
423,19,$\theta$,-0.7322423458099365,01351
424,20,$\theta$,-0.6535210013389587,01354
425,21,$\theta$,-0.2273063361644745,01355
426,22,$\theta$,-0.4626862406730652,01356
427,23,$\theta$,-0.14095968008041382,01357
428,24,$\theta$,-0.659682035446167,01358
429,25,$\theta$,-0.3586413264274597,01362
430,26,$\theta$,-0.34613037109375,01379
431,27,$\theta$,-0.5829997062683105,01390
432,28,$\theta$,-1.0366142988204956,01443
433,29,$\theta$,-0.3833833336830139,01449
434,30,$\theta$,-0.21919649839401245,01456
435,31,$\theta$,-0.9069145321846008,01457
436,32,$\theta$,-0.6510185599327087,01460
437,33,$\theta$,-0.7218756079673767,01510
438,34,$\theta$,-0.8254506587982178,01549
439,35,$\theta$,0.08064872026443481,01559
440,36,$\theta$,0.16297312080860138,01560
441,37,$\theta$,-0.8451720476150513,01614
442,38,$\theta$,-0.5951216220855713,01619
443,39,$\theta$,-0.8256994485855103,01622
444,40,$\theta$,-0.20435836911201477,01630
445,41,$\theta$,-0.5968654751777649,01646
446,42,$\theta$,-1.1003385782241821,01647
447,43,$\theta$,-0.5868374705314636,01725
448,44,$\theta$,-1.0796009302139282,01840
449,45,$\theta$,-0.03803113102912903,01861
450,1,$\theta$,-0.6435288190841675,00390
451,2,$\theta$,-0.3031708002090454,00513
452,3,$\theta$,0.4357370138168335,01101
453,4,$\theta$,-0.746481716632843,01102
454,5,$\theta$,0.04040277749300003,01104
455,6,$\theta$,-0.5843437314033508,01118
456,7,$\theta$,-0.8434009552001953,01129
457,8,$\theta$,-1.1207664012908936,01261
458,9,$\theta$,-0.06432278454303741,01268
459,10,$\theta$,-0.8180427551269531,01271
460,11,$\theta$,-0.15112435817718506,01272
461,12,$\theta$,-0.0025538504123687744,01281
462,13,$\theta$,0.03786236047744751,01293
463,14,$\theta$,-0.3124755322933197,01323
464,15,$\theta$,-0.3521019220352173,01332
465,16,$\theta$,-0.4613338112831116,01334
466,17,$\theta$,-1.0252711772918701,01335
467,18,$\theta$,0.20711442828178406,01344
468,19,$\theta$,-0.7351527214050293,01351
469,20,$\theta$,-0.4784233570098877,01354
470,21,$\theta$,0.1134273111820221,01355
471,22,$\theta$,-0.2664971947669983,01356
472,23,$\theta$,-0.06509321928024292,01357
473,24,$\theta$,-0.6327718496322632,01358
474,25,$\theta$,-0.33625879883766174,01362
475,26,$\theta$,-0.462166428565979,01379
476,27,$\theta$,-0.6625326871871948,01390
477,28,$\theta$,-0.7552375793457031,01443
478,29,$\theta$,-0.3213961720466614,01449
479,30,$\theta$,-0.5229835510253906,01456
480,31,$\theta$,-0.7011315226554871,01457
481,32,$\theta$,-0.8543829917907715,01460
482,33,$\theta$,-0.8026178479194641,01510
483,34,$\theta$,-0.8490098714828491,01549
484,35,$\theta$,-0.47942185401916504,01559
485,36,$\theta$,-0.10518176108598709,01560
486,37,$\theta$,-0.9325910806655884,01614
487,38,$\theta$,-0.9206188321113586,01619
488,39,$\theta$,-0.36614876985549927,01622
489,40,$\theta$,-0.40181994438171387,01630
490,41,$\theta$,-0.4719364643096924,01646
491,42,$\theta$,-0.8524405360221863,01647
492,43,$\theta$,-0.9363646507263184,01725
493,44,$\theta$,-1.0608642101287842,01840
494,45,$\theta$,-0.042111948132514954,01861
495,1,$\theta$,-0.33842283487319946,00390
496,2,$\theta$,-0.3655458688735962,00513
497,3,$\theta$,0.06418908387422562,01101
498,4,$\theta$,-0.5545405149459839,01102
499,5,$\theta$,0.022137321531772614,01104
500,6,$\theta$,-0.36787664890289307,01118
501,7,$\theta$,-0.7782765626907349,01129
502,8,$\theta$,-0.9697973728179932,01261
503,9,$\theta$,-0.20145472884178162,01268
504,10,$\theta$,-0.6860554814338684,01271
505,11,$\theta$,-0.1729646921157837,01272
506,12,$\theta$,-0.07104980200529099,01281
507,13,$\theta$,-0.6202970743179321,01293
508,14,$\theta$,-0.0989166647195816,01323
509,15,$\theta$,-0.41015374660491943,01332
510,16,$\theta$,-0.7039283514022827,01334
511,17,$\theta$,-0.8485843539237976,01335
512,18,$\theta$,0.385995090007782,01344
513,19,$\theta$,-0.7418264150619507,01351
514,20,$\theta$,-0.632192075252533,01354
515,21,$\theta$,-0.48689454793930054,01355
516,22,$\theta$,-0.25304192304611206,01356
517,23,$\theta$,-0.3930100202560425,01357
518,24,$\theta$,-1.0019686222076416,01358
519,25,$\theta$,-0.6598286628723145,01362
520,26,$\theta$,-0.22452276945114136,01379
521,27,$\theta$,-0.6984570622444153,01390
522,28,$\theta$,-0.8462613821029663,01443
523,29,$\theta$,-0.19457648694515228,01449
524,30,$\theta$,-0.15682078897953033,01456
525,31,$\theta$,-1.0451680421829224,01457
526,32,$\theta$,-0.6030678749084473,01460
527,33,$\theta$,-1.0057432651519775,01510
528,34,$\theta$,-0.8047896027565002,01549
529,35,$\theta$,-0.04704200476408005,01559
530,36,$\theta$,-0.10945247858762741,01560
531,37,$\theta$,-0.7038485407829285,01614
532,38,$\theta$,-0.6125442981719971,01619
533,39,$\theta$,-0.41024038195610046,01622
534,40,$\theta$,-0.284265398979187,01630
535,41,$\theta$,-0.6455234289169312,01646
536,42,$\theta$,-1.1615502834320068,01647
537,43,$\theta$,-0.4944407343864441,01725
538,44,$\theta$,-1.0199416875839233,01840
539,45,$\theta$,-0.3259638547897339,01861
540,1,$\theta$,-0.46041637659072876,00390
541,2,$\theta$,-0.4241188168525696,00513
542,3,$\theta$,0.15033824741840363,01101
543,4,$\theta$,-0.9062978029251099,01102
544,5,$\theta$,-0.3723219633102417,01104
545,6,$\theta$,-0.2740658223628998,01118
546,7,$\theta$,-0.8681012392044067,01129
547,8,$\theta$,-1.3140385150909424,01261
548,9,$\theta$,0.013137675821781158,01268
549,10,$\theta$,-0.542761504650116,01271
550,11,$\theta$,-0.29762738943099976,01272
551,12,$\theta$,0.04323747754096985,01281
552,13,$\theta$,-0.17760276794433594,01293
553,14,$\theta$,-0.43813031911849976,01323
554,15,$\theta$,-0.29456156492233276,01332
555,16,$\theta$,-0.6028608679771423,01334
556,17,$\theta$,-0.7905164957046509,01335
557,18,$\theta$,0.3606043756008148,01344
558,19,$\theta$,-0.9182693362236023,01351
559,20,$\theta$,-0.6700290441513062,01354
560,21,$\theta$,-0.3065744936466217,01355
561,22,$\theta$,-0.5217937231063843,01356
562,23,$\theta$,-0.45703718066215515,01357
563,24,$\theta$,-0.38235506415367126,01358
564,25,$\theta$,-0.22569170594215393,01362
565,26,$\theta$,-0.37975001335144043,01379
566,27,$\theta$,-0.4198010265827179,01390
567,28,$\theta$,-0.7803809642791748,01443
568,29,$\theta$,-0.3566727638244629,01449
569,30,$\theta$,-0.21618221700191498,01456
570,31,$\theta$,-0.5752056241035461,01457
571,32,$\theta$,-1.1618471145629883,01460
572,33,$\theta$,-1.0847718715667725,01510
573,34,$\theta$,-0.8214679956436157,01549
574,35,$\theta$,-0.28057900071144104,01559
575,36,$\theta$,0.1786254495382309,01560
576,37,$\theta$,-0.7762141227722168,01614
577,38,$\theta$,-0.6918237805366516,01619
578,39,$\theta$,-0.4591427147388458,01622
579,40,$\theta$,-0.4153440594673157,01630
580,41,$\theta$,-0.3368661403656006,01646
581,42,$\theta$,-1.0411571264266968,01647
582,43,$\theta$,-0.7871665358543396,01725
583,44,$\theta$,-0.8645175695419312,01840
584,45,$\theta$,-0.017183080315589905,01861
585,1,$\theta$,-0.5878068208694458,00390
586,2,$\theta$,-0.6631240248680115,00513
587,3,$\theta$,0.1818605661392212,01101
588,4,$\theta$,-0.7403135895729065,01102
589,5,$\theta$,-0.1672579050064087,01104
590,6,$\theta$,-0.6988387703895569,01118
591,7,$\theta$,-0.7786753177642822,01129
592,8,$\theta$,-1.2654495239257812,01261
593,9,$\theta$,-0.20670637488365173,01268
594,10,$\theta$,-0.8498129844665527,01271
595,11,$\theta$,-0.4666481018066406,01272
596,12,$\theta$,-0.37117859721183777,01281
597,13,$\theta$,-0.876940131187439,01293
598,14,$\theta$,-0.48257243633270264,01323
599,15,$\theta$,-0.14627262949943542,01332
600,16,$\theta$,-0.43642792105674744,01334
601,17,$\theta$,-0.9459077715873718,01335
602,18,$\theta$,0.47100311517715454,01344
603,19,$\theta$,-0.7534385323524475,01351
604,20,$\theta$,-0.7629282474517822,01354
605,21,$\theta$,-0.44409483671188354,01355
606,22,$\theta$,-0.33971288800239563,01356
607,23,$\theta$,-0.13224302232265472,01357
608,24,$\theta$,-0.7132343053817749,01358
609,25,$\theta$,-0.4331985414028168,01362
610,26,$\theta$,-0.4925873279571533,01379
611,27,$\theta$,-0.4808773398399353,01390
